Game ID,Game Date,Season,Teams,Result,Season Type
0021701228,2018-04-11,22017,Los Angeles Lakers vs Los Angeles Clippers,115 - 100.0,Regular Season
0021701166,2018-04-03,22017,Los Angeles Lakers vs Utah Jazz,110 - 117.0,Regular Season
0021701104,2018-03-26,22017,Los Angeles Lakers vs Detroit Pistons,106 - 112.0,Regular Season
0021701092,2018-03-24,22017,Los Angeles Lakers vs Memphis Grizzlies,100 - 93.0,Regular Season
0021701075,2018-03-22,22017,Los Angeles Lakers vs New Orleans Pelicans,125 - 128.0,Regular Season
0021701051,2018-03-19,22017,Los Angeles Lakers vs Indiana Pacers,100 - 110.0,Regular Season
0021701019,2018-03-14,22017,Los Angeles Lakers vs Golden State Warriors,106 - 117.0,Regular Season
0021700983,2018-03-09,22017,Los Angeles Lakers vs Denver Nuggets,116 - 125.0,Regular Season
0021700940,2018-03-03,22017,Los Angeles Lakers vs San Antonio Spurs,116 - 112.0,Regular Season
0021700922,2018-03-01,22017,Los Angeles Lakers vs Miami Heat,131 - 113.0,Regular Season
0021700897,2018-02-26,22017,Los Angeles Lakers vs Atlanta Hawks,123 - 104.0,Regular Season
0021700891,2018-02-24,22017,Los Angeles Lakers vs Sacramento Kings,113 - 108.0,Regular Season
0021700866,2018-02-15,22017,Los Angeles Lakers vs Minnesota Timberwolves,111 - 119.0,Regular Season
0021700862,2018-02-14,22017,Los Angeles Lakers vs New Orleans Pelicans,117 - 139.0,Regular Season
0021700830,2018-02-10,22017,Los Angeles Lakers vs Dallas Mavericks,123 - 130.0,Regular Season
0021700788,2018-02-04,22017,Los Angeles Lakers vs Oklahoma City Thunder,108 - 104.0,Regular Season
0021700768,2018-02-02,22017,Los Angeles Lakers vs Brooklyn Nets,102 - 99.0,Regular Season
0021700754,2018-01-31,22017,Los Angeles Lakers vs Orlando Magic,105 - 127.0,Regular Season
0021700735,2018-01-28,22017,Los Angeles Lakers vs Toronto Raptors,111 - 123.0,Regular Season
0021700717,2018-01-26,22017,Los Angeles Lakers vs Chicago Bulls,108 - 103.0,Regular Season
0021700660,2018-01-17,22017,Los Angeles Lakers vs Oklahoma City Thunder,90 - 114.0,Regular Season
0021700645,2018-01-15,22017,Los Angeles Lakers vs Memphis Grizzlies,114 - 123.0,Regular Season
0021700627,2018-01-13,22017,Los Angeles Lakers vs Dallas Mavericks,107 - 101.0,Regular Season
0021700548,2018-01-01,22017,Los Angeles Lakers vs Minnesota Timberwolves,96 - 114.0,Regular Season
0021700540,2017-12-31,22017,Los Angeles Lakers vs Houston Rockets,142 - 148.0,Regular Season
0021700479,2017-12-22,22017,Los Angeles Lakers vs Golden State Warriors,106 - 113.0,Regular Season
0021700459,2017-12-20,22017,Los Angeles Lakers vs Houston Rockets,122 - 116.0,Regular Season
0021700415,2017-12-14,22017,Los Angeles Lakers vs Cleveland Cavaliers,112 - 121.0,Regular Season
0021700399,2017-12-12,22017,Los Angeles Lakers vs New York Knicks,109 - 113.0,Regular Season
0021700377,2017-12-09,22017,Los Angeles Lakers vs Charlotte Hornets,110 - 99.0,Regular Season
0021700363,2017-12-07,22017,Los Angeles Lakers vs Philadelphia 76ers,107 - 104.0,Regular Season
0021700332,2017-12-02,22017,Los Angeles Lakers vs Denver Nuggets,100 - 115.0,Regular Season
0021700297,2017-11-27,22017,Los Angeles Lakers vs Los Angeles Clippers,115 - 120.0,Regular Season
0021700266,2017-11-22,22017,Los Angeles Lakers vs Sacramento Kings,102 - 113.0,Regular Season
0021700196,2017-11-13,22017,Los Angeles Lakers vs Phoenix Suns,100 - 93.0,Regular Season
0021700182,2017-11-11,22017,Los Angeles Lakers vs Milwaukee Bucks,90 - 98.0,Regular Season
0021700164,2017-11-09,22017,Los Angeles Lakers vs Washington Wizards,95 - 111.0,Regular Season
0021700161,2017-11-08,22017,Los Angeles Lakers vs Boston Celtics,96 - 107.0,Regular Season
0021700118,2017-11-02,22017,Los Angeles Lakers vs Portland Trail Blazers,110 - 113.0,Regular Season
0021700082,2017-10-28,22017,Los Angeles Lakers vs Utah Jazz,81 - 96.0,Regular Season
0021700026,2017-10-20,22017,Los Angeles Lakers vs Phoenix Suns,132 - 130.0,Regular Season
1521700066,2017-07-16,22017,Los Angeles Lakers vs Dallas Mavericks,108 - 98.0,Regular Season
